Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,NA,"Embark on an extraordinary party adventure in the captivating city of Barcelona! Immerse yourself in the pulsating energy of renowned clubs like Opium Barcelona, Shoko Barcelona, Pacha Barcelona, Sutton Barcelona, and Bling Bling Barcelona.
 
 Our expert guides will enlighten you with insider knowledge to help you choose the most iconic venues in the city. Get ready for an unforgettable night as you mingle with travelers from around the globe, creating unforgettable memories and forging new friendships.
 
 Barcelona, one of Europe's top party destinations, is waiting to offer you an experience like no other. Remember to reserve your table in advance and don't forget to leave your Whatsapp number for seamless communication. Please note that club entry is not included, so make sure to plan ahead and secure your spot for an epic night of non-stop fun. 
 
 
 
 WhatsApp at +34665605282 /+819034360634(send your request) You have the option of being able to reserve VIP tables with your friends in the best nightclubs in Barcelona, 
 https://wa.me/819034360634?text=
 IG for more party info
 https://www.instagram.com/partykazubcn/ The Best Party@Opium Barcelona
 Opium Barcelona. International nightclub with the best night parties in Barcelona with good music!!
 Pg. Marítim de la Barceloneta, 34, 08003 Barcelona
 Ticket & VIP
 https://www.fourvenues.com/es/kazu-opium
 Shoko Barcelona
 Pg. Marítim de la Barceloneta, 36, 08005 Barcelona
 Shôko, awarded to one of the Top 100 Best Clubs in the World, invites you to have an incredible experience in Barcelona.
 When night falls, Shôko becomes one of the most seductive and cosmopolitan clubs in the city. Daily sessions, international artists and a VIP created to live unique experiences on the seafront.
 Pacha Barcelona
 C/ de Ramon Trias Fargas, 2, 08005 Barcelona
 Pacha Barcelona is located in a privileged and unique location, on the seafront, in the most important leisure area of the city.Open every day of the week, with a strong commercial bet, betting on each of the days for different musical styles, to bring to Barcelona the best Deejays and Artists (national and international) of the music scene of the moment.
 Ticket & VIP
 https://xceed.me/.../club/pacha-barcelona/channel--kazu
 Sutton Barcelona
 Carrer de Tuset, 13, 08006 Barcelona
 Sutton is one of the most iconic nightclubs in the city.
 Sutton World Tour has been offering parties at the best international nightclubs for several years.
 https://xceed.me/.../club/sutton-barcelona/channel--kazu-1
 Bling Bling Barcelona
 Carrer de Tuset, 8-10, 08006 Barcelona
 Bling Bling Barcelona nightclub is one of the most famous nightclubs in the city of Barcelona The decoration of the Bling Bling Barcelona nightclub is elegant and glamorous where there is no corner of the nightclub where there is no lighting: dance floor, bars, lights, ceiling  Go Beach Club Barcelona. Carrer Port Esportiu, 14P (Port Forum), Barcelona  Nightclub and Beach Club with outdoor pool to enjoy the best pool parties of the summer with views of the Mediterranean Sea.
",0,0,EUR,Partybcn,https://schema.org/EventScheduled,2024-03-11T22:55:00Z,2024-03-12T04:00:00Z,BARCELONA VIP Nightlife Experience(VIP Table Reservation service),"BARCELONA VIP Nightlife Experience(BOOK YOU R TABLES) 
MAKING YOUR OWN EXPERIENCE// SEND REQUEST BY WHATSAPP
PAY AT ENTRANCE",https://www.eventbrite.es/e/barcelona-vip-nightlife-experiencevip-table-reservation-service-tickets-787610312647,barcelona,Sold out
NA,NA,"Please note: Registration for the event does not guarantee participation. We will be in contact directly to confirm your attendance. This event will be held in person. Unfortunately, sponsorship opportunities are not available for this workshop. Join us for an exciting in-person workshop in Barcelona! Tech Against Terrorism Europe (TATE) brings together tech experts, policymakers, and industry leaders to discuss the challenges of countering terrorism online. Discover the latest strategies and technologies used to combat extremist content on the internet. Learn from renowned speakers and participate in interactive sessions to enhance your online threat understanding and your obligations under the Terrorist Content Online (TCO) regulation. The workshop will be split into two different days: Don't miss this opportunity to connect, learn, and take decisive action against online terrorism. Stay tuned for logistical details and the final agenda. This event is organised in collaboration with the European Institute of the Mediterranean. About us: Tech Against Terrorism Europe is a consortium of partners who help platforms understand and navigate their way through new rules (2021/784) on removing terrorist content online. The breach of said rules can result into fines, up to 4% of a platform’s global turnover. The Tech Against Terrorism Europe project is funded by the European Union Internal Security Fund (ISFP-2021-AG-TCO-101080101).",0,0,GBP,Tech Against Terrorism,https://schema.org/EventScheduled,2024-03-12T15:30:00Z,2024-03-13T17:30:00Z,Tech Against Terrorism Europe - Barcelona Workshop,Join us for a two-day workshop aimed at equipping platforms with skills to face the online terrorist threats and comply with the TCO,https://www.eventbrite.co.uk/e/tech-against-terrorism-europe-barcelona-workshop-tickets-798545439907,barcelona,Sold out
NA,NA,"¿Conoces la improvisación teatral? Te invitamos a sumarte a este maravilloso taller donde compartiremos diversión y creatividad de forma totalmente gratuita en uno de nuestros maravillosos espacios LOOM de la mano de la maravillosa Montse Galobardes. El taller de Impro , es un taller terapéutico y desestresante donde podrás ver la puntita de este maravilloso mundo de la improvisación, jugando con dinámicas de teatro y clown, con mucho imaginario y locura podremos llegar a ver un poco de vuestra esencia. A partir de 18 años y hasta 99 años. No es necesaria ninguna experiencia. Sobre la docente: ""Payasa, risoterapeuta, dinamizadora e hiperactiva , muy “fan” de las actividades que nos ayudan a estar presente, a jugar , a reírnos de nosotros y nosotras mismas y de ver nuestras limitaciones y quererlas mas que nunca."" ¿A quién va dirigido? Cualquier persona que quiera indagar un poquito sobre el tema de la improvisación y sus beneficios como el antiestres, agilidad mental, perdida de mal estar, y acomulación de buen rollo. Un aquí y ahora fantastico, saber desconectar tu mente por unos instantes, poder ver un poquito el mundo de la improvisacion para si te gusta poder buscar la manera de seguir ahí. Se podrá coger una entrada por persona y correo electrónico. Las entradas duplicadas o sin los datos completos serán canceladas. ***Trae ropa cómoda*** L ugar: LOOM Torre Glories Fecha: Martes 12 de Marzo Hora: 18.00h ---------------------------------------------- Do you know theater improvisation? We invite you to join this wonderful workshop where we will share fun and creativity for free in one of our wonderful LOOM spaces. The Impro workshop is a therapeutic and de-stressing workshop where you can see the tip of this wonderful world of improvisation, playing with theater and clown dynamics, with a lot of imagination and madness we can get to see a little of your essence. From 18 years old and up to 99 years old. No experience is necessary. About the teacher: ""Clown, laughter therapist, dynamic and hyperactive , very ""fan"" of activities that help us to be present, to play , to laugh at ourselves and ourselves and to see our limitations and love them more than ever."" Who is it for? Anyone who wants to investigate a little on the subject of improvisation and its benefits such as anti-stress, mental agility, loss of bad mood, and good vibes. A fantastic here and now, to know how to disconnect your mind for a few moments, to see a little bit of the world of improvisation and if you like it you can find a way to stay there. You can take one entry per person and email. Duplicate entries or entries without complete information will be cancelled. ***Bring comfortable clothes***. Place: LOOM Torre Glories Date: Tuesday, March 12th Time: 18.00h",0,0,EUR,LOOM,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T19:00:00Z,3  2  1... Impro,Ven a conocer el maravilloso mundo de la improvisación teatral,https://www.eventbrite.es/e/entradas-3-2-1-impro-844591575137,barcelona,Sold out
NA,Contacta con el organizador para solicitar un reembolso.,"El Museo del Cine-Colección Tomàs Mallol es una institución permanente, sin ánimo de lucro, abierta al público como un espacio de participación científica, cultural y lúdica de los ciudadanos, y al servicio de la sociedad y su desarrollo.  Su origen se encuentra en la adquisición de la Colección Tomás Mallol de objetos cinematográficos y pre cinematográficos por parte del Ayuntamiento de Girona el 28 de enero de 1994; y está ubicado en la antigua sede de la compañía de aguas de la ciudad, un edificio de finales del siglo XIX conocido como ""Casa de las Aguas"". Tiene por objetivo convertirse en un centro de dinamización del mundo del cine y los espectáculos visuales, gracias a una programación continuada de actividades y servicios que permitan la interacción con el visitante, dirigidos a un público muy amplio, local, nacional e internacional. Su misión es favorecer la comprensión y el conocimiento de la historia de la imagen en movimiento y del cine a través de la conservación, investigación, interpretación y exposición de diversas colecciones, cuyos objetos explican cómo se representaban las imágenes antes del cine y cuál fue el proceso técnico que desembocó en el invento del cinematógrafo en 1895. PUNTOS DESTACABLES: SERVICIOS INCLUIDOS:  INFORMACION ADICIONAL: HORARIOS: De septiembre a junio (¹) De martes a sábado de 10 a 18 h Domingo y lunes festivos de 10 a 14 h (²) Julio y agosto De lunes a sábado de 10 a 19 h Domingo de 10 a 14 h (²) (¹) Cerrado los lunes no festivos (excepto julio y agosto), 25 y 26 de diciembre, 1 y 6 de enero. (²) Entrada libre el primer domingo de cada mes, el 28 de diciembre (aniversario de la primera proyección pública de cine) y el 18 de mayo (Día Internacional de los Museos). Última admisión: 45 minutos antes del cierre del Museo.",3.5,7,EUR,Touristcheck 360,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:30:00Z,Entrada al Museo del Cine de Girona,"El museo ofrece un viaje  viendo los antecedentes y orígenes del cine, como técnica y como y como espectáculo visual.",https://www.eventbrite.es/e/entradas-entrada-al-museo-del-cine-de-girona-327083524627,barcelona,Sold out
NA,NA,"Welcome to ""Aftershoot Gathering: An Evening with Photography Stars""! Picture yourself in our cozy studio space, surrounded by fellow photography enthusiasts and industry icons. Join us for an evening of warmth, connection, learning, networking, and Aftershoot surprises as we host special guest Joy Zamora and ambassadors Serafin Castillo, Fran Ortiz, and Lilly Red. This event is your opportunity to ask all the questions you want, engage in insightful discussions, and make meaningful connections with our esteemed guests. With limited spots available, secure your seat today and get ready for an unforgettable experience!",0,0,USD,Aftershoot,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T20:30:00Z,Aftershoot Gathering An Evening with Photography Stars,"Join us at ""Aftershoot Gathering: An Evening with Photography Stars"" for networking, surprises, and Q&A sessions! Limited spots available",https://www.eventbrite.com/e/aftershoot-gathering-an-evening-with-photography-stars-tickets-856373124067,barcelona,Sold out
NA,Contacta con el organizador para solicitar un reembolso.,"Descubre un conjunto histórico y artístico único en Cataluña. Con la entrada Girona Episcopal puedes visitar tres edificios emblemáticos de la ciudad: la basílica de Sant Feliu, la catedral y el antiguo Palacio Episcopal, hoy Museu d’Art de Girona. MUSEO DE ARTE DE GIRONA, EN EL ANTIGUO PALACIO EPISCOPAL Junto a la Catedral, situado en el antiguo Palacio Episcopal, se encuentra el Museo de Arte de Girona. Fundado en 1976, alberga la tercera colección de arte románico y gótico más importante de Cataluña. Descubrirás obras únicas del arte catalán, desde el románico hasta nuestros días. BASÍLICA DE SANT FÉLIU Continua la ruta visitando la Basílica de San Féliu, antigua Catedral de Girona. Este templo fue hasta el siglo X la primera catedral de Girona. Hoy en día es uno de los edificios góticos más representativos de la ciudad por su alto campanario, que data de los siglos XIV-XVI. CATEDRAL DE SANTA MARÍA DE GIRONA A sólo unos minutos a pie de la Basílica de Sant Feliu encontrarás la Catedral de Gerona, un símbolo de la ciudad con más de 5 siglos de antigüedad. Situado en lo más alto del municipio, su única nave es la segunda más grande del mundo, sólo por detrás de San Pedro del Vaticano. Los 90 escalones de la espectacular escalinata te llevarán hasta la puerta de entrada. PUNTOS DESTACABLES:  SERVICIOS INCLUIDOS: HORARIOS:  Museu Art Girona:   Laborables:10 h – 19 h (MAY a SEP) y 10 -18 hs (OCT a ABR) Domingos y festivos: 10 h – 14 h // Cerrado: lunes (excepto festivos), 25 y 26 de diciembre, 1 y 6 de enero  Abierto de 10 h a 14 h: 24 de diciembre, 31 de diciembre y 5 de enero  Gratuito - Cierre para ventas: primer domingo de cada mes, 18 de mayo (Día Internacional de los Museos), 25 de julio (Santiago, Día del Visitante), 11 de septiembre (Día Nacional de Cataluña), 29 de octubre (Sant Narcis)   Basílica de Sant Feliu: Lunes a sábado de 10 a 17.30 hs; domingos y festivos: de 13 a 17.30 hs.   Catedral de Girona: Lunes a sábado de 10 a 19 hs; domingos y festivos: de 12 a 19 hs. INFORMACIÓN ADICIONAL:  IMPORTANTE: La primera visita siempre ha de ser el Museu d’Art de Girona donde se hará el canje del voucher por el resto de entradas.  LOCALIZACIÓN: Museu d’Art de Girona: Pujada de la Catedral, 12 - 17005 Girona Basilica de Sant Feliu: Pujada de Sant Feliu, 29  - 17004 Girona Catedral de Girona: Plaça de la Catedral - 17004 Girona",0,12,EUR,Touristcheck 360,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:30:00Z,"Pase Girona Episcopal: Catedral de Girona, San Félix y Museo de Arte","Visita tres edificios emblemáticos de la ciudad de Girona: la basílica de Sant Feliu, la catedral y el Museo de Arte de Girona.",https://www.eventbrite.es/e/entradas-pase-girona-episcopal-catedral-de-girona-san-felix-y-museo-de-arte-327047817827,barcelona,Sold out
NA,NA,"¿Quieres aprender a bailar SALSA y BACHATA? 💃 No te lo pienses más y apúntate en pleno centro de Hospitalet (al lado del Centro Comercial La Farga). No es necesario venir en pareja. ¡¡Únete a nuestra familia, aprende a bailar, diviértete, conoce gente y ven a nuestras salidas!!  🎉 ¡Te esperamos! 💪😋 ------------------------ Para poder asistir se requiere inscripción y confirmación previa en el WhatsApp: 625.658.736",0,0,EUR,JessDance School,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T21:00:00Z,CLASES DE SALSA Y BACHATA,¿Quieres aprender a bailar SALSA Y BACHATA?,https://www.eventbrite.es/e/entradas-clases-de-salsa-y-bachata-626395264097,barcelona,Sold out
NA,NA,"The Process Shooting ¡Bienvenido al evento The Process Shooting! Únete a nosotros para un día de creatividad y diversión en C/ de Llull, 57. Tanto si eres un fotógrafo experimentado como si acabas de empezar, este evento es perfecto para ti. Aprende nuevas técnicas, conoce a personas con ideas afines y captura imágenes increíbles. No te pierdas esta oportunidad de mejorar tus habilidades fotográficas y crear imágenes impresionantes. Nos vemos allí.",0,0,EUR,NA,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T17:00:00Z,The Process Shooting,"Prepárese para mejorar sus habilidades fotográficas en el evento The Process Shooting, donde nos sumergiremos en el arte de capturar el mome",https://www.eventbrite.com/e/entradas-the-process-shooting-860358865527,barcelona,Sold out
NA,NA,"Join our weekly karaoke meetup. Lets make new friends while we sing. Local & international atmosphere. Join the fun! Top ambience always! ! You can sing in your own language!!! What To Do When You Arrive: When you arrive it's important you say""Guest List KAZU"" at the entrance.  FREE WELCOME SHOT FOR EVERYONE We're here to make friends and meet new people and not to sit down alone in the bar. Our Top Priority! YOU WILL NEVER DRINK ALONE / MAKE NEW FRIENDS WE have a tour guide to stick you guys together. --------------------------------------------- NIGHTCLUB FREE ENTRANCE After the karaoke meetup ends we continue the groove to nightclub. We go in group to the club. WE get the group Free Entrance into the club for only our group(vip access. skip the line). --------------------------------------------- # Meeting Bar(22:00)Catch up all here first Inflacion Bar BARCELONA(22:00)Carrer Ample, 54, 08002 BarcelonaWe can do Karaoke at this Bar --------------------------------------------- Follow us on instagram(More PArty INFO) https://www.instagram.com/partykazubcn/ Join to our Whatsapp Gruop(SHAR ABOUT ACTIVTY INFO) https://chat.whatsapp.com/HJRdVR0LraE2TtcutwjaqN Join our Facebook group: https://www.facebook.com/groups/858119371823759 Mob / WhatsApp: +819034360634 Chat with me: https://wa.me/819034360634?text=",0,0,EUR,Partybcn,https://schema.org/EventScheduled,2024-03-11T20:30:00Z,2024-03-12T04:00:00Z,Karaoke Night(Making new friends & Language Exchange) + Party,"International Meeting(Karaoke Night) + Free Entrance@Sutton Barcelona
Lets make new friends while we sing. Local & international atmosphere.",https://www.eventbrite.es/e/karaoke-nightmaking-new-friends-language-exchange-party-tickets-860510057747,barcelona,Sold out
NA,NA,"Descubre la magnifica ciudad de Tarragona con este free tour que será un verdadero viaje en el tiempo. ¡Visita los vestigios arqueológicos que aún se conservan de Tarraco y conoce por qué fueron declarados Patrimonio de la Humanidad! Comenzaremos la visita divisando los restos de la antigua muralla romana y adentrándonos por el famoso Portal del Roser.  ¿Sabías que el centro histórico de Tarragona se asienta sobre la acrópolis de la ciudad clásica? La Catedral de Santa Tecla puede estar ubicada sobre un tempo a Augusto. ¡Es un verdadero ejemplo del gótico catalán! Durante nuestro recorrido podremos advertir los restos del foro provincial y el circo de época romana, pero también los templos, hospitales y casas de origen medieval.  Sabemos poco sobe la presencia musulmana en la ciudad, pero sí se conservan restos de la judería. Tras caminar junto a la Torre del Pretorio saldremos del recinto amurallado y llegaremos hasta el Balcón Mediterráneo. ¡Un lugar donde tomar unas fotos preciosas junto al mar! Finalizaremos la ruta conociendo el anfiteatro romano, donde se celebraban las luchas de gladiadores y ejecuciones públicas. ¿Qué te parece? ¡Reserva ya tu free tour por la Tarragona arqueológica!",0,0,EUR,Arkeo Tour,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T13:00:00Z,Free tour por la Tarragona arqueológica,¡Descubre increíble pasado de Tarragona de la mano de un arqueólogo!,https://www.eventbrite.es/e/entradas-free-tour-por-la-tarragona-arqueologica-607615774137,barcelona,Sold out
5 horas,NA,"GIRONA 2024: ARQUITECTURA DE FUTURO: DESCUBRIENDO NUEVOS PRODUCTOS Y SOLUCIONES DE CONSTRUCCIÓN ¡No te pierdas el evento de arquitectura más emocionante del año en Girona, España! En GIRONA 2024, descubrirás las últimas tendencias en construcción y los productos más innovadores del mercado.  Únete a nosotros para conocer a expertos en arquitectura, ingeniería y diseño, y explora las soluciones de construcción más vanguardistas. Aprende sobre las últimas tecnologías y materiales que están revolucionando la industria de la construcción. En este evento presencial, podrás asistir a conferencias inspiradoras, participar en talleres prácticos y establecer conexiones valiosas con profesionales del sector. No te pierdas la oportunidad de ampliar tu red de contactos y descubrir nuevas oportunidades de negocio. ¡Ven y sé parte de GIRONA 2024! Regístrate ahora para asegurar tu lugar en este evento único y emocionante.",0,0,EUR,Infoedita Comunicación profesional,https://schema.org/EventScheduled,2024-03-12T08:00:00Z,2024-03-12T13:00:00Z,GIRONA 2024: ARQUITECTURA DE FUTURO,"Descubre las últimas tendencias en arquitectura y construcción en Girona 2024, donde podrás explorar nuevos productos y soluciones para el f",https://www.eventbrite.es/e/entradas-girona-2024-arquitectura-de-futuro-806299492487,barcelona,NA
NA,Contacta con el organizador para solicitar un reembolso.,"La Fábrica Solés se encuentra en L’Escala y dispone de las instalaciones más antiguas de todas las fábricas de Salazón de la población. Adaptada a las necesidades del siglo XXI pero manteniendo la esencia y la tradición de nuestros antepasados, Dentro de la Fábrica se ha inaugurado recientemente un museo en motivo del 130º Aniversario de Salazones Solés. Este museo dispone de una zona visitable con audioguías en 7 idiomas que permiten al visitante conocer la historia de la empresa y los procesos de elaboración de una manera interactiva y para todos los públicos, mostrando todas las etapas de las diferentes elaboraciones gastronómicas que la empresa ofrece. El precio de la visita al Museo incluye una degustación de los Productos Solés en la nueva terraza “Solés Chill-Out” en el exterior de la fábrica. PUNTOS DESTACABLES:  SERVICIOS INCLUIDOS: INFORMACIÓN ADICIONAL:",0,6.5,EUR,Touristcheck 360,https://schema.org/EventScheduled,2024-03-12T08:00:00Z,2024-03-12T17:30:00Z,Visita la Fábrica-Museo de Anchoas SOLÉS,"Situado en L’Escala, la Fábrica-Museo SOLÉS  dispone de las instalaciones más antiguas de todas las fábricas de salazón de la población.",https://www.eventbrite.es/e/entradas-visita-la-fabrica-museo-de-anchoas-soles-327145179037,barcelona,Sold out
1 hora 30 minutos,NA,"Taller per a joves: conèixer les beques i ajuts per a estudiar Vine a participar en el nostre taller presencial per a joves on aprendràs tot sobre les beques i ajuts per a estudiar. Si tens ganes de continuar la teva formació i necessites suport financer, aquest és l'esdeveniment perfecte per a tu! El taller tindrà lloc a Carrer Sant Joaquim, 1,. No et perdis aquesta gran oportunitat de conèixer les diferents opcions de finançament per a la teva educació. Vingues amb amics o sola, t'esperem!",0,0,EUR,Ateneu de Castellvell del Camp,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T18:30:00Z,Taller per a joves: conèixer les beques i ajuts per a estudiar,"Descobreix totes les beques i ajuts per a estudiar en aquest taller per a joves, una oportunitat única per aconseguir el suport necessari.",https://www.eventbrite.com/e/entradas-taller-per-a-joves-coneixer-les-beques-i-ajuts-per-a-estudiar-827196796887,barcelona,NA
